,GrLivArea,SalePrice,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,LowQualFinSF,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,Baths,Class_1.5story,Class_1story_dev,Class_2story,Class_2story_dev,Class_duplex,Class_split,Lot_Corner,Lot_CulDSac,Lot_FR,Foundation_Concrete,Foundation_Other
82,1256,159000,0,80.0,8000,0,0,0,5,6,1959,1959,0,0.0,3,3,3.0,3.0,476.0,488.0,292.0,1256.0,4,1,1.0,0,3,1,4,6,7,0,0.0,2.0,2.0,1.0,311.0,3.0,3.0,1,0,240,0,0,0,0,0.0,2.5,0,0,0,0,0,0,0,0,0,1,0
83,1130,120000,0,60.0,10800,0,0,0,5,6,1920,1950,1,0.0,3,3,3.0,3.0,821.0,0.0,299.0,1120.0,5,1,0.0,0,2,1,3,5,7,1,4.0,1.0,1.0,2.0,720.0,3.0,3.0,1,229,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,1
84,858,134900,0,0.0,7252,1,0,0,5,5,1982,1982,1,0.0,3,3,4.0,3.0,685.0,0.0,173.0,858.0,3,1,0.0,0,2,1,3,5,7,0,0.0,1.0,1.0,2.0,576.0,3.0,3.0,1,120,0,0,0,0,0,0.0,2.0,0,0,0,0,0,1,0,1,0,0,0
85,1188,185000,0,88.0,14175,0,0,0,6,8,1956,1956,0,0.0,3,3,3.0,4.0,776.0,0.0,212.0,988.0,3,1,1.0,0,1,1,3,4,7,1,3.0,2.0,1.0,2.0,621.0,3.0,3.0,1,102,89,231,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0
86,1412,132500,1,50.0,6000,0,0,0,6,6,1939,1950,0,0.0,3,2,3.0,3.0,0.0,0.0,780.0,780.0,5,1,1.0,0,4,1,3,6,7,1,4.0,1.0,1.0,1.0,280.0,3.0,3.0,1,45,0,0,0,0,0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0
87,1040,160500,0,0.0,7176,1,0,0,6,6,1978,1978,0,200.0,3,3,3.0,4.0,794.0,0.0,166.0,960.0,2,1,0.0,0,3,1,3,6,7,1,2.0,1.0,1.0,2.0,616.0,3.0,3.0,1,131,0,0,0,180,0,4.0,2.0,0,0,0,0,0,1,0,1,0,0,0
88,1376,165000,0,60.0,8850,0,1,0,6,7,1920,1950,0,0.0,3,4,3.0,3.0,0.0,0.0,768.0,768.0,5,1,0.0,0,3,1,4,7,7,0,0.0,1.0,1.0,2.0,576.0,3.0,3.0,0,0,54,144,0,0,0,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0
89,1301,100000,1,60.0,6911,0,0,0,5,5,1924,1950,0,0.0,3,3,3.0,3.0,405.0,0.0,740.0,1145.0,3,1,0.0,0,2,1,2,5,6,0,0.0,1.0,1.0,2.0,440.0,3.0,3.0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,1,1,0
90,1629,189900,0,74.0,13830,1,0,0,5,5,1997,1998,0,0.0,3,3,4.0,3.0,791.0,0.0,137.0,928.0,4,1,0.0,0,3,1,3,6,7,1,3.0,2.0,3.0,2.0,482.0,3.0,3.0,1,212,34,0,0,0,0,3.0,2.5,0,0,1,0,0,0,0,0,0,1,0
91,1761,227875,1,84.0,10207,0,0,0,7,6,2007,2007,0,0.0,4,3,4.0,3.0,0.0,0.0,874.0,874.0,5,1,0.0,0,3,1,4,7,7,0,0.0,2.0,3.0,2.0,578.0,3.0,3.0,1,144,105,0,0,0,0,0.0,3.0,0,0,1,0,0,0,0,0,0,1,0
92,936,111900,0,68.0,10295,0,0,0,4,6,1969,1969,0,72.0,3,3,4.0,3.0,252.0,0.0,684.0,936.0,3,1,0.0,0,2,1,3,4,7,0,0.0,2.0,1.0,1.0,288.0,3.0,3.0,1,16,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0
93,1316,145000,0,66.0,8969,0,1,0,6,6,1926,1950,1,0.0,3,3,3.0,3.0,379.0,0.0,265.0,644.0,5,1,0.0,0,2,1,3,6,7,1,4.0,1.0,1.0,1.0,369.0,3.0,3.0,0,0,0,0,0,192,0,3.0,2.0,0,0,1,0,0,0,0,0,0,0,1
94,1440,118000,0,92.0,12108,0,0,0,4,4,1955,1955,0,270.0,3,3,3.0,3.0,133.0,0.0,1307.0,1440.0,3,0,1.0,0,4,2,2,8,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0
95,1524,166000,1,0.0,2998,0,0,0,6,5,2000,2000,0,513.0,4,3,4.0,3.0,353.0,0.0,403.0,756.0,5,1,0.0,0,2,1,4,4,7,0,0.0,1.0,1.0,2.0,440.0,3.0,3.0,1,0,32,0,0,0,0,0.0,2.5,0,0,0,1,0,0,0,0,0,1,0
96,1370,148000,0,125.0,10000,0,0,0,5,6,1956,1956,1,272.0,3,3,3.0,3.0,678.0,281.0,99.0,1058.0,5,1,0.0,0,3,1,3,6,7,1,3.0,1.0,2.0,1.0,300.0,3.0,3.0,1,191,0,0,0,120,0,3.0,2.0,0,0,0,0,0,1,1,0,0,0,0
97,925,99000,0,70.0,7000,0,0,0,5,6,1961,1961,0,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,0,3,1,3,7,7,0,0.0,2.0,3.0,1.0,300.0,3.0,3.0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1
98,630,86000,1,21.0,1526,0,0,0,4,8,1970,2002,0,0.0,3,4,4.0,3.0,515.0,0.0,115.0,630.0,3,1,0.0,0,1,1,4,3,7,0,0.0,2.0,1.0,1.0,286.0,3.0,3.0,1,0,0,0,0,0,0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0
99,1431,165000,0,101.0,9150,1,0,0,6,5,1962,1962,0,305.0,3,3,4.0,3.0,371.0,0.0,728.0,1099.0,4,1,0.0,0,3,1,3,6,7,1,4.0,1.0,2.0,1.0,296.0,3.0,3.0,1,64,110,0,0,0,0,0.0,1.5,0,0,0,0,0,1,1,0,0,0,0
100,1226,211500,0,61.0,3782,1,0,0,8,5,1981,1981,0,0.0,4,3,4.0,3.0,960.0,0.0,266.0,1226.0,3,1,0.0,0,1,1,4,4,7,2,3.0,2.0,3.0,2.0,484.0,3.0,3.0,1,133,78,0,0,0,0,0.0,2.0,0,1,0,0,0,0,0,1,0,0,0
101,1417,210000,0,70.0,8750,0,0,0,7,5,1997,1998,0,209.0,4,3,4.0,3.0,1111.0,0.0,306.0,1417.0,5,1,0.0,0,3,1,4,7,7,1,3.0,2.0,1.0,2.0,511.0,3.0,3.0,1,60,0,0,0,117,0,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0
102,1689,228500,0,74.0,9990,0,0,0,4,5,1991,1991,0,0.0,3,3,4.0,3.0,1383.0,0.0,297.0,1680.0,4,1,0.0,0,3,1,3,6,7,1,3.0,2.0,1.0,2.0,432.0,3.0,3.0,1,428,120,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0
103,928,132000,0,70.0,13300,0,0,0,5,7,1956,2000,1,0.0,3,3,4.0,3.0,377.0,0.0,551.0,928.0,3,1,0.0,0,2,1,3,4,7,0,0.0,2.0,1.0,1.0,252.0,3.0,3.0,1,261,0,156,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
104,2490,468000,0,85.0,11128,0,0,0,9,5,2005,2006,1,198.0,5,3,5.0,3.0,2158.0,0.0,300.0,2458.0,5,1,0.0,0,2,1,5,9,7,2,4.0,2.0,3.0,3.0,795.0,3.0,3.0,1,70,226,0,0,0,0,4.0,3.0,0,0,0,0,0,0,1,0,0,1,0
105,1953,240000,0,0.0,53107,1,1,1,6,5,1992,1992,0,0.0,4,3,4.0,3.0,985.0,0.0,595.0,1580.0,5,1,0.0,0,3,1,4,9,7,2,2.0,2.0,3.0,2.0,501.0,3.0,3.0,1,216,231,0,0,0,0,0.0,3.5,0,0,1,0,0,0,1,0,0,1,0
106,958,151500,0,0.0,12772,1,0,0,6,8,1960,1998,1,0.0,3,4,3.0,3.0,498.0,0.0,460.0,958.0,3,1,0.0,0,2,1,3,5,7,0,0.0,2.0,2.0,1.0,301.0,3.0,3.0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0
107,630,73000,1,21.0,1470,0,0,0,4,6,1970,1970,0,0.0,3,3,4.0,3.0,522.0,0.0,108.0,630.0,3,1,0.0,0,1,1,3,3,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0
108,630,75500,1,21.0,1491,0,0,0,4,6,1972,1972,0,0.0,3,3,4.0,3.0,150.0,480.0,0.0,630.0,5,1,0.0,0,1,1,3,3,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,96,24,0,0,0,0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0
109,2290,500067,0,59.0,17169,1,0,0,10,5,2007,2007,1,970.0,5,3,5.0,3.0,1684.0,0.0,636.0,2320.0,5,1,0.0,0,2,1,5,7,7,1,4.0,2.0,3.0,3.0,1174.0,3.0,3.0,1,192,30,0,0,0,0,0.0,4.5,0,0,0,0,0,0,0,1,0,1,0
110,1502,330000,1,0.0,9763,1,0,0,7,5,1998,1998,0,239.0,4,3,4.0,3.0,1102.0,72.0,328.0,1502.0,5,1,0.0,0,1,1,4,5,7,1,3.0,2.0,3.0,1.0,286.0,3.0,3.0,1,0,0,0,0,0,0,0.0,2.5,0,1,0,0,0,0,0,0,0,1,0
111,1224,107500,0,72.0,10632,1,0,0,5,3,1917,1950,0,0.0,3,3,4.0,2.0,0.0,0.0,689.0,689.0,4,0,0.0,0,3,1,1,6,4,0,0.0,1.0,1.0,1.0,180.0,2.0,2.0,0,0,0,248,0,0,0,0.0,1.5,1,0,0,0,0,0,0,0,0,0,1
112,1739,172500,1,24.0,2645,0,0,0,8,5,1999,2000,0,456.0,4,3,4.0,3.0,649.0,0.0,321.0,970.0,5,1,0.0,0,3,1,4,7,7,0,0.0,2.0,3.0,2.0,480.0,3.0,3.0,1,115,0,0,0,0,0,0.0,3.5,0,0,0,1,0,0,0,0,0,1,0
113,2044,185000,0,80.0,10400,0,0,0,7,6,1980,1988,0,280.0,3,3,4.0,3.0,0.0,0.0,738.0,738.0,3,1,0.0,0,3,1,3,7,6,1,3.0,2.0,1.0,2.0,489.0,3.0,3.0,1,28,73,0,0,0,0,0.0,2.5,0,0,1,0,0,0,0,0,0,0,0
114,1726,311872,0,79.0,9416,0,0,0,7,5,2007,2007,1,205.0,5,3,5.0,3.0,1126.0,0.0,600.0,1726.0,5,1,0.0,0,3,1,5,8,7,1,4.0,2.0,3.0,3.0,786.0,3.0,3.0,1,171,138,0,0,266,0,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0
115,1790,165150,0,80.0,10400,0,0,0,6,5,1972,1972,0,288.0,3,3,3.0,3.0,247.0,0.0,485.0,732.0,4,1,0.0,0,4,1,3,8,5,1,3.0,2.0,2.0,2.0,484.0,3.0,3.0,1,148,0,0,0,147,0,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0
116,1056,125000,0,80.0,13600,0,1,0,5,6,1955,1955,0,0.0,3,3,3.0,3.0,144.0,912.0,0.0,1056.0,4,1,0.0,0,3,1,3,6,7,0,0.0,2.0,3.0,1.0,300.0,3.0,3.0,1,0,0,0,0,0,0,3.0,2.5,0,0,0,0,0,0,0,0,0,0,0
117,2554,159500,1,60.0,10800,0,1,0,7,8,1890,1998,0,0.0,3,4,3.0,3.0,0.0,0.0,718.0,718.0,5,1,0.0,0,3,1,3,8,7,0,0.0,1.0,1.0,2.0,704.0,3.0,3.0,0,0,48,143,0,0,0,0.0,1.5,0,0,1,0,0,0,0,0,0,0,1
118,1312,180500,0,0.0,6718,1,0,0,8,5,2001,2001,0,86.0,4,3,5.0,3.0,250.0,0.0,1017.0,1267.0,5,1,0.0,0,2,1,4,5,7,0,0.0,2.0,1.0,2.0,471.0,3.0,3.0,1,256,28,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,1,0
119,1308,160000,0,130.0,9600,1,1,0,5,7,1940,1950,0,0.0,4,4,3.0,2.0,428.0,0.0,300.0,728.0,5,1,0.0,0,2,1,3,7,5,2,3.0,1.0,1.0,1.0,256.0,3.0,3.0,1,0,70,0,0,0,0,0.0,2.5,1,0,0,0,0,0,0,0,0,0,1
120,907,109008,0,77.0,8593,1,0,0,4,6,1957,1957,1,0.0,3,3,3.0,3.0,288.0,0.0,619.0,907.0,5,1,0.0,0,3,1,3,5,7,0,0.0,1.0,1.0,1.0,352.0,3.0,3.0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
121,1034,153000,0,0.0,7703,1,0,0,6,8,1978,1978,0,40.0,3,3,4.0,3.0,450.0,0.0,0.0,450.0,5,1,0.0,0,3,1,3,6,7,1,1.0,1.0,3.0,2.0,504.0,3.0,3.0,1,311,0,0,0,0,0,2.0,1.5,0,0,0,0,0,1,0,1,0,0,0
122,1040,132250,0,94.0,25286,0,1,1,4,5,1963,1963,0,0.0,3,3,3.0,3.0,633.0,0.0,431.0,1064.0,4,1,0.0,0,3,1,3,5,7,0,0.0,2.0,1.0,2.0,648.0,3.0,3.0,1,0,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,1,0
123,1585,184900,0,74.0,7632,1,0,0,7,5,2005,2005,0,96.0,4,3,4.0,3.0,0.0,0.0,784.0,784.0,5,1,0.0,0,3,1,4,7,7,0,0.0,2.0,2.0,2.0,449.0,3.0,3.0,1,100,77,0,0,0,0,0.0,2.5,0,0,1,0,0,0,0,0,0,1,0
124,1355,127000,1,60.0,6882,0,0,0,6,7,1914,2006,0,0.0,3,3,3.0,3.0,0.0,0.0,684.0,684.0,3,1,0.0,0,3,1,4,7,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,136,0,115,0,0,0,0.0,1.5,0,0,1,0,0,0,0,0,0,1,0
125,2276,475000,0,91.0,11778,0,0,0,9,5,2008,2008,1,554.0,4,3,4.0,3.0,2085.0,0.0,186.0,2271.0,5,1,0.0,0,3,1,5,7,7,2,4.0,2.0,2.0,3.0,1348.0,4.0,3.0,1,0,0,70,0,255,0,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0
126,1154,142000,0,60.0,11556,0,0,0,5,9,1953,2006,0,0.0,3,5,3.0,3.0,408.0,0.0,456.0,864.0,4,1,0.0,0,3,1,5,6,7,0,0.0,1.0,1.0,1.0,336.0,3.0,3.0,1,63,0,0,0,0,0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0
127,808,112000,0,50.0,5175,0,0,0,5,8,1958,2000,0,0.0,3,3,3.0,3.0,150.0,404.0,254.0,808.0,5,1,0.0,0,2,1,3,5,7,0,0.0,1.0,1.0,1.0,308.0,3.0,3.0,0,143,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
128,1049,80900,1,52.0,5150,0,0,0,4,7,1910,2000,0,0.0,3,3,1.0,3.0,0.0,0.0,356.0,356.0,3,0,1.0,0,2,1,3,5,7,0,0.0,1.0,1.0,1.0,195.0,1.0,2.0,0,0,0,0,0,0,0,0.0,1.0,1,0,0,0,0,0,1,0,0,1,0
129,1105,135000,0,90.0,10454,1,0,0,6,6,1957,1957,1,143.0,3,3,3.0,3.0,546.0,0.0,559.0,1105.0,4,1,1.0,0,3,1,3,5,7,0,0.0,1.0,1.0,1.0,308.0,3.0,3.0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0
130,1679,193500,0,65.0,8125,0,0,0,6,5,1994,1998,0,258.0,3,3,4.0,3.0,1138.0,0.0,270.0,1408.0,5,1,0.0,0,3,1,4,7,7,1,2.0,2.0,2.0,2.0,575.0,3.0,3.0,1,224,42,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0
131,1440,232500,0,82.0,11202,1,0,0,8,5,2003,2003,1,206.0,4,3,5.0,3.0,1029.0,0.0,403.0,1432.0,5,1,0.0,0,3,1,4,7,7,1,3.0,2.0,3.0,2.0,467.0,3.0,3.0,1,185,95,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0
132,1298,114000,0,0.0,11200,1,0,0,5,3,1964,1964,0,0.0,3,2,3.0,3.0,0.0,0.0,1250.0,1250.0,5,1,0.0,0,3,1,3,5,7,0,0.0,1.0,1.0,2.0,504.0,3.0,2.0,0,0,144,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,1,0,0,0
133,2279,257000,0,149.0,19958,0,0,0,6,8,1958,1995,1,1224.0,3,4,3.0,3.0,0.0,0.0,585.0,585.0,4,1,0.0,0,4,1,4,7,7,1,4.0,2.0,2.0,2.0,461.0,3.0,3.0,1,274,0,0,0,138,0,4.0,2.5,0,0,0,0,0,0,0,0,0,0,0
134,1604,117000,0,60.0,10998,0,0,0,5,5,1941,1960,0,0.0,3,3,3.0,3.0,408.0,420.0,156.0,984.0,5,1,0.0,0,3,1,3,6,5,0,0.0,1.0,1.0,2.0,660.0,3.0,3.0,1,0,68,0,0,0,0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0
135,1932,213000,0,70.0,8749,0,0,0,7,5,2003,2003,0,0.0,4,3,4.0,3.0,654.0,0.0,325.0,979.0,5,1,0.0,0,3,1,4,7,7,1,4.0,2.0,2.0,2.0,610.0,3.0,3.0,1,0,120,0,0,0,0,0.0,3.5,0,0,1,0,0,0,0,0,0,1,0
136,1661,212000,0,43.0,10667,1,0,0,7,6,1996,1996,0,0.0,4,3,4.0,3.0,385.0,344.0,70.0,799.0,5,1,0.0,0,3,1,4,6,7,1,3.0,2.0,2.0,2.0,550.0,3.0,3.0,1,158,61,0,0,0,0,0.0,3.5,0,0,1,0,0,0,0,1,0,1,0
137,1827,202500,0,69.0,11737,1,1,0,6,7,1924,1996,1,0.0,3,3,3.0,3.0,0.0,0.0,848.0,848.0,3,0,0.0,0,2,1,3,9,7,1,4.0,1.0,1.0,1.0,240.0,2.0,3.0,1,27,36,42,0,0,0,4.0,1.0,0,0,1,0,0,0,0,0,0,0,1
138,1492,185101,0,75.0,9073,1,0,0,7,5,2006,2006,0,0.0,4,3,4.0,3.0,0.0,0.0,738.0,738.0,5,1,0.0,0,3,1,4,8,7,0,0.0,2.0,3.0,2.0,440.0,3.0,3.0,1,100,32,0,0,0,0,0.0,2.5,0,0,1,0,0,0,0,0,0,1,0
139,1277,167000,0,85.0,10628,0,0,0,7,5,1970,1970,1,0.0,3,4,3.0,4.0,778.0,0.0,499.0,1277.0,3,1,0.0,0,2,1,3,5,7,1,1.0,2.0,1.0,2.0,526.0,3.0,3.0,1,0,0,0,0,176,0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0
140,1052,138500,0,70.0,8400,0,0,0,5,5,1968,1968,1,168.0,3,3,3.0,3.0,1016.0,0.0,36.0,1052.0,4,1,0.0,0,3,1,3,5,7,0,0.0,2.0,2.0,1.0,288.0,3.0,3.0,1,356,0,0,0,0,0,2.0,2.5,0,0,0,0,0,0,0,0,0,0,0
141,1220,102000,0,67.0,8877,0,0,0,4,5,1951,1951,0,0.0,3,3,2.0,2.0,836.0,0.0,0.0,836.0,3,1,1.0,0,2,1,3,6,7,0,0.0,1.0,1.0,2.0,396.0,3.0,3.0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
142,1226,198900,0,94.0,10402,1,0,0,7,5,2009,2009,0,0.0,3,3,4.0,3.0,0.0,0.0,1226.0,1226.0,5,1,0.0,0,3,1,4,6,7,0,0.0,2.0,2.0,3.0,740.0,3.0,3.0,1,0,36,0,0,0,0,0.0,2.0,0,0,0,0,0,0,1,0,0,1,0
143,1712,145000,0,70.0,8393,0,0,0,5,5,1959,2005,0,122.0,3,3,3.0,3.0,528.0,0.0,1098.0,1626.0,5,1,0.0,0,4,2,3,8,7,0,0.0,2.0,3.0,2.0,588.0,3.0,3.0,1,272,54,0,0,0,0,0.0,2.0,0,0,0,0,1,0,1,0,0,0,0
144,1915,220000,0,80.0,10041,1,0,0,8,5,1992,1992,0,0.0,4,3,4.0,3.0,789.0,0.0,119.0,908.0,5,1,0.0,0,3,1,4,8,7,1,3.0,2.0,3.0,2.0,506.0,3.0,3.0,1,120,150,0,0,0,0,0.0,3.5,0,0,1,0,0,0,0,0,0,1,0
145,882,126000,0,70.0,8400,0,0,0,4,5,1970,1970,0,0.0,3,3,3.0,3.0,804.0,78.0,0.0,882.0,3,1,0.0,0,2,1,3,4,7,0,0.0,2.0,3.0,2.0,525.0,3.0,3.0,1,240,0,0,0,0,0,3.0,2.0,0,0,0,0,0,0,1,0,0,0,0
146,1861,200000,0,95.0,13450,1,0,0,7,5,2002,2002,0,0.0,4,3,4.0,3.0,700.0,0.0,216.0,916.0,5,1,0.0,0,3,1,4,8,7,0,0.0,1.0,2.0,2.0,492.0,3.0,3.0,1,146,91,0,0,0,0,0.0,3.5,0,0,1,0,0,0,1,0,0,1,0
147,1659,278000,0,40.0,5664,1,0,0,8,5,2000,2000,0,0.0,4,3,4.0,3.0,1158.0,0.0,343.0,1501.0,5,1,0.0,0,2,1,5,5,7,1,5.0,2.0,3.0,2.0,499.0,3.0,3.0,1,212,59,0,0,0,0,0.0,3.0,0,1,0,0,0,0,0,0,0,1,0
148,1387,145000,0,65.0,7514,0,0,0,5,7,1967,1975,1,0.0,3,3,3.0,3.0,373.0,108.0,462.0,943.0,3,1,0.0,0,3,1,3,6,7,1,3.0,2.0,2.0,1.0,300.0,3.0,3.0,1,0,0,240,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0
149,1978,318000,0,80.0,10389,0,0,0,8,5,2003,2003,1,320.0,4,3,4.0,3.0,1682.0,0.0,296.0,1978.0,5,1,0.0,0,3,1,4,8,7,1,4.0,2.0,2.0,3.0,850.0,3.0,3.0,1,188,25,0,0,0,0,0.0,3.5,0,0,0,0,0,0,0,0,0,1,0
150,1298,146500,0,51.0,6821,0,1,0,6,7,1921,2005,0,0.0,3,3,3.0,3.0,113.0,0.0,538.0,651.0,4,1,0.0,0,2,1,3,8,7,1,4.0,1.0,1.0,1.0,240.0,3.0,3.0,0,216,0,168,0,0,0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,1
151,720,86900,0,60.0,7008,0,0,0,4,8,1900,1998,0,0.0,3,4,2.0,2.0,0.0,0.0,448.0,448.0,5,1,0.0,0,1,1,2,5,7,0,0.0,2.0,1.0,1.0,280.0,2.0,3.0,1,0,0,70,0,0,0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,1
152,1358,213000,0,47.0,6904,1,0,0,6,5,2005,2005,0,240.0,4,3,4.0,3.0,836.0,0.0,522.0,1358.0,5,1,0.0,0,2,1,4,6,7,1,4.0,2.0,2.0,2.0,484.0,3.0,3.0,1,192,36,0,0,0,0,0.0,2.0,0,1,0,0,0,0,0,0,0,1,0
153,1624,262000,0,89.0,12461,0,0,0,8,5,1994,1995,0,0.0,4,3,4.0,3.0,1456.0,0.0,168.0,1624.0,5,1,0.0,0,2,1,4,5,7,1,2.0,2.0,2.0,3.0,757.0,3.0,3.0,1,0,114,192,0,0,0,4.0,3.0,0,0,0,0,0,0,1,0,0,1,0
154,1239,217500,0,22.0,11064,1,0,0,8,5,1995,1995,1,0.0,4,3,4.0,3.0,560.0,670.0,0.0,1230.0,5,1,0.0,0,1,1,4,4,7,1,2.0,2.0,3.0,2.0,477.0,3.0,3.0,1,172,24,0,0,0,0,0.0,2.5,0,1,0,0,0,0,0,1,0,1,0
155,1072,148000,1,35.0,3675,0,0,0,6,5,2005,2005,0,80.0,3,3,4.0,3.0,459.0,0.0,88.0,547.0,5,1,0.0,0,2,1,3,5,7,0,0.0,1.0,2.0,2.0,525.0,3.0,3.0,1,0,28,0,0,0,0,0.0,2.0,0,0,0,1,0,0,0,0,0,1,0
156,884,113000,1,51.0,6120,0,0,0,5,7,1939,1950,0,0.0,4,3,3.0,3.0,0.0,0.0,884.0,884.0,5,1,0.0,0,2,1,3,5,7,0,0.0,1.0,1.0,1.0,240.0,3.0,3.0,1,0,0,136,0,0,0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,1
157,1398,160500,0,72.0,7200,0,0,0,6,7,1976,2001,1,0.0,3,3,3.0,3.0,288.0,0.0,396.0,684.0,3,1,0.0,0,3,1,3,6,7,1,3.0,2.0,3.0,2.0,440.0,3.0,3.0,1,0,0,0,0,0,0,3.0,1.5,0,0,1,0,0,0,0,0,0,0,0
158,941,145000,0,75.0,8604,1,0,0,5,7,1978,1978,0,124.0,3,4,4.0,3.0,941.0,0.0,0.0,941.0,4,1,0.0,0,2,1,4,4,7,0,0.0,2.0,1.0,2.0,564.0,3.0,3.0,1,0,40,0,0,0,0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0
159,1288,245500,0,38.0,14963,1,0,0,8,5,1996,1996,0,0.0,4,3,4.0,3.0,786.0,0.0,474.0,1260.0,5,1,0.0,0,1,1,5,4,7,2,4.0,2.0,3.0,2.0,500.0,3.0,3.0,1,120,30,0,0,224,0,0.0,2.5,0,1,0,0,0,0,0,0,0,1,0
160,1005,133500,0,65.0,11050,0,0,0,5,5,1956,1956,1,0.0,3,3,3.0,3.0,488.0,0.0,517.0,1005.0,5,1,0.0,0,2,1,3,6,7,1,3.0,2.0,1.0,1.0,319.0,3.0,3.0,1,0,0,0,0,288,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
161,1696,198000,0,0.0,20693,1,1,0,7,5,1971,1971,0,652.0,3,3,4.0,3.0,434.0,0.0,1262.0,1696.0,5,1,0.0,0,3,1,3,7,7,2,3.0,2.0,3.0,2.0,625.0,3.0,3.0,1,0,146,0,0,0,0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0
162,1541,205000,0,118.0,13704,1,0,0,7,5,2001,2002,0,150.0,4,3,4.0,3.0,0.0,0.0,1541.0,1541.0,5,1,0.0,0,3,1,4,6,7,1,3.0,2.0,2.0,3.0,843.0,3.0,3.0,1,468,81,0,0,0,0,0.0,2.0,0,0,0,0,0,0,1,0,0,1,0
163,2225,285000,0,88.0,11134,0,0,0,8,5,1992,1993,0,180.0,4,3,4.0,3.0,1129.0,0.0,261.0,1390.0,5,1,0.0,0,4,1,4,7,7,1,3.0,2.0,2.0,3.0,713.0,3.0,3.0,1,198,30,0,0,0,0,0.0,3.5,0,0,1,0,0,0,0,0,0,1,0
164,1280,175000,0,0.0,10050,1,0,0,5,6,1966,1966,0,87.0,3,3,3.0,3.0,602.0,0.0,191.0,793.0,5,1,0.0,0,3,1,3,6,7,1,3.0,1.0,3.0,2.0,432.0,3.0,3.0,1,140,40,0,0,0,0,0.0,2.5,0,0,0,0,0,1,0,0,0,0,0
165,1882,160000,0,75.0,8250,0,0,0,6,7,1981,1981,0,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0,4,2,3,8,7,2,3.0,2.0,1.0,2.0,612.0,3.0,3.0,1,0,0,0,0,0,0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,1
